hoja,seccion,columna_excel,encabezado_principal,encabezado_sub,campo_destino,tipo_dato,descripcion
A05,U,X,,60 - 64 años,rango_etario_y_sexo_60_64_anos,entero,
A05,U,Z,,65 - 69 años,rango_etario_y_sexo_65_69_anos,entero,
A05,U,AB,,70 - 74 años,rango_etario_y_sexo_70_74_anos,entero,
A05,U,AD,,75 - 79 años,rango_etario_y_sexo_75_79_anos,entero,
A05,U,AF,,80 y más años,rango_etario_y_sexo_80_y_mas_anos,entero,
A05,U,AH,Pueblos Originarios,,pueblos_originarios,entero,
A05,U,AI,Migrantes,,migrantes,entero,
A05,U,AJ,REALIZADO POR,Dupla (Médico + Profesional no médico),realizado_por_dupla_medico_profesional_no_medico,texto,
A05,U,AK,,Médico,realizado_por_medico,entero,
A05,U,AL,,Profesional No Médico,realizado_por_profesional_no_medico,texto,
A05,U,AM,Realizado en domicilio,,realizado_en_domicilio,entero,
A05,V,A,TIPO DE INGRESO O EGRESO,,tipo_de_ingreso_o_egreso,texto,
A05,V,B,TOTAL,,total,entero,
A05,V,E,RANGO ETARIO Y SEXO,0 - 4 años,rango_etario_y_sexo_0_4_anos,entero,
A05,V,G,,5 - 9 años,rango_etario_y_sexo_5_9_anos,entero,
A05,V,I,,10 - 14 años,rango_etario_y_sexo_10_14_anos,entero,
A05,V,K,,15 - 19 años,rango_etario_y_sexo_15_19_anos,entero,
A05,V,M,,20 - 24 años,rango_etario_y_sexo_20_24_anos,entero,
A05,V,O,,25-29 años,rango_etario_y_sexo_25_29_anos,entero,
A05,V,Q,,30-34 años,rango_etario_y_sexo_30_34_anos,entero,
A05,V,S,,35 - 39 años,rango_etario_y_sexo_35_39_anos,entero,
A05,V,U,,40 - 44 años,rango_etario_y_sexo_40_44_anos,entero,
A05,V,W,,45- 49 años,rango_etario_y_sexo_45_49_anos,entero,
A05,V,Y,,50 - 54 años,rango_etario_y_sexo_50_54_anos,entero,
A05,V,AA,,55 - 59 años,rango_etario_y_sexo_55_59_anos,entero,
A05,V,AC,,60 - 64 años,rango_etario_y_sexo_60_64_anos,entero,
A05,V,AE,,65 - 69 años,rango_etario_y_sexo_65_69_anos,entero,
A05,V,AG,,70 - 74 años,rango_etario_y_sexo_70_74_anos,entero,
A05,V,AI,,75 - 79 años,rango_etario_y_sexo_75_79_anos,entero,
A05,V,AK,,80 y mas años,rango_etario_y_sexo_80_y_mas_anos,entero,
A05,V,AM,TIPO DE ESTRATEGIA,Rehabilitación NNA,tipo_de_estrategia_rehabilitacion_nna,texto,
A05,V,AN,,Rehabilitación Base Comunitaria (RBC),tipo_de_estrategia_rehabilitacion_base_comunitaria_rbc,entero,
A05,V,AO,,Rehabilitación Integral(RI),tipo_de_estrategia_rehabilitacion_integralri,entero,
A05,V,AP,,Rehabilitación Rural (RR),tipo_de_estrategia_rehabilitacion_rural_rr,entero,
A05,V,AQ,Personas con discapacidad (con RND),,personas_con_discapacidad_con_rnd,entero,
A05,V,AR,Pueblos Originarios,,pueblos_originarios,entero,
A05,V,AS,Migrantes,,migrantes,entero,
A05,W,A,TIPO DE INGRESO O EGRESO,,tipo_de_ingreso_o_egreso,texto,
A05,W,B,TOTAL,,total,entero,
A05,W,C,RANGO ETARIO,3 a 9 años,rango_etario_3_a_9_anos,entero,
A05,W,F,,10 a 17 años,rango_etario_10_a_17_anos,entero,
A05,W,I,IDENTIDAD DE GÉNERO,Trans o género no conforme,identidad_de_genero_trans_o_genero_no_conforme,entero,
A05,W,J,,No trans ni género no conforme,identidad_de_genero_no_trans_ni_genero_no_conforme,entero,
A05,W,K,"Niños, Niñas, Adolescentes y Jóvenes SENAME",,ninos_ninas_adolescentes_y_jovenes_sename,entero,
A05,W,L,"Niños, Niñas, Adolescentes y Jóvenes Mejor Niñez",,ninos_ninas_adolescentes_y_jovenes_mejor_ninez,entero,
A05,W,M,PROCEDENCIA DE LA DERIVACIÓN,Establecimiento Educacional,procedencia_de_la_derivacion_establecimiento_educacional,texto,
A05,W,N,,APS,procedencia_de_la_derivacion_aps,entero,
A05,W,O,,Otras especialidades u hospitalización,procedencia_de_la_derivacion_otras_especialidades_u_hospitaliza,entero,
A05,W,P,,Sistema Judicial,procedencia_de_la_derivacion_sistema_judicial,entero,
A05,W,Q,,Intersector,procedencia_de_la_derivacion_intersector,entero,
A05,W,R,,Consulta espontánea a PAIG,procedencia_de_la_derivacion_consulta_espontanea_a_paig,texto,
A05,W,S,ACOMPAÑAMIENTO AL INGRESO,Padres o tutores legales,acompanamiento_al_ingreso_padres_o_tutores_legales,entero,
A05,W,T,,Adulto significativo (diferente del tutor legal),acompanamiento_al_ingreso_adulto_significativo_diferente_del_tu,entero,
A05,W,U,,Sin acompañamiento,acompanamiento_al_ingreso_sin_acompanamiento,entero,
A05,X,A,INTERVENCIONES POR ÁMBITO,,intervenciones_por_ambito,entero,
A05,X,B,TOTAL,,total,entero,
A05,X,C,RANGO ETARIO,3 a 9 años,rango_etario_3_a_9_anos,entero,
A05,X,D,,10 a 17 años,rango_etario_10_a_17_anos,entero,
A05,X,E,"Niños, Niñas, Adolescentes y Jóvenes SENAME",,ninos_ninas_adolescentes_y_jovenes_sename,entero,
A05,X,F,"Niños, Niñas, Adolescentes y Jóvenes Mejor Niñez",,ninos_ninas_adolescentes_y_jovenes_mejor_ninez,entero,
A06,A.1,A,ACTIVIDAD,,actividad,texto,
A06,A.1,B,PROFESIONAL,,profesional,texto,
A06,A.1,C,TOTAL,,total,entero,
A06,A.1,F,RANGO ETARIO Y SEXO,0 - 4 años,rango_etario_y_sexo_0_4_anos,entero,
A06,A.1,H,,5 - 9 años,rango_etario_y_sexo_5_9_anos,entero,
A06,A.1,J,,10 - 14 años,rango_etario_y_sexo_10_14_anos,entero,
A06,A.1,L,,15 - 19 años,rango_etario_y_sexo_15_19_anos,entero,
A06,A.1,N,,20 - 24 años,rango_etario_y_sexo_20_24_anos,entero,
A06,A.1,P,,25 - 29 años,rango_etario_y_sexo_25_29_anos,entero,
A06,A.1,R,,30 - 34 años,rango_etario_y_sexo_30_34_anos,entero,
A06,A.1,T,,35 - 39 años,rango_etario_y_sexo_35_39_anos,entero,
A06,A.1,V,,40 - 44 años,rango_etario_y_sexo_40_44_anos,entero,
A06,A.1,X,,45 - 49 años,rango_etario_y_sexo_45_49_anos,entero,
A06,A.1,Z,,50 - 54 años,rango_etario_y_sexo_50_54_anos,entero,
A06,A.1,AB,,55 - 59 años,rango_etario_y_sexo_55_59_anos,entero,
A06,A.1,AD,,60 - 64 años,rango_etario_y_sexo_60_64_anos,entero,
A06,A.1,AF,,65 - 69 años,rango_etario_y_sexo_65_69_anos,entero,
A06,A.1,AH,,70 - 74 años,rango_etario_y_sexo_70_74_anos,entero,
A06,A.1,AJ,,75 - 79 años,rango_etario_y_sexo_75_79_anos,entero,
A06,A.1,AL,,80 y más años,rango_etario_y_sexo_80_y_mas_anos,entero,
A06,A.1,AN,Beneficiarios,,beneficiarios,entero,
A06,A.1,AO,"Niños, Niñas, Adolescentes y Jóvenes SENAME",,ninos_ninas_adolescentes_y_jovenes_sename,entero,
A06,A.1,AP,"Niños, Niñas, Adolescentes y Jóvenes Mejor Niñez",,ninos_ninas_adolescentes_y_jovenes_mejor_ninez,entero,
A06,A.1,AQ,Pueblos Originarios,,pueblos_originarios,entero,
A06,A.1,AR,Migrantes,,migrantes,entero,
A06,A.1,AS,Demencia,,demencia,entero,
A06,A.1,AT,TRANS,Masculino,trans_masculino,entero,
A06,A.1,AU,,Femenino,trans_femenino,entero,
A06,A.1,AV,Cuidadores de personas con demencia,,cuidadores_de_personas_con_demencia,entero,
A06,A.2,A,ACTIVIDAD,,actividad,texto,
A06,A.2,B,TOTAL CONSULTORÍAS Y TELECONSULTORÍAS RECIBIDAS,,total_consultorias_y_teleconsultorias_recibidas,entero,
A06,A.2,C,CONSULTORÍAS Y TELECONSULTORÍAS RECIBIDAS,Consultorías y Teleconsultorías de Salud Mental Infanto Adolescente,consultorias_y_teleconsultorias_recibidas_consultorias_y_teleco,entero,
A06,A.2,D,,Consultorías Y Teleconsultorías de Salud Mental Adulto,consultorias_y_teleconsultorias_recibidas_consultorias_y_tele_1,entero,
A06,A.2,E,TOTAL Nº DE CASOS REVISADOS,Ambos Sexos,total_no_de_casos_revisados_ambos_sexos,entero,
A06,A.2,F,,Hombres,total_no_de_casos_revisados_hombres,entero,
A06,A.2,G,,Mujeres,total_no_de_casos_revisados_mujeres,entero,
A06,A.2,H,0 - 4 años,Hombres,c_0_4_anos_hombres,entero,
A06,A.2,I,,Mujeres,c_0_4_anos_mujeres,entero,
A06,A.2,J,5 - 9 años,Hombres,c_5_9_anos_hombres,entero,
A06,A.2,K,,Mujeres,c_5_9_anos_mujeres,entero,
A06,A.2,L,10 - 14 años,Hombres,c_10_14_anos_hombres,entero,
A06,A.2,M,,Mujeres,c_10_14_anos_mujeres,entero,
A06,A.2,N,15 - 19 años,Hombres,c_15_19_anos_hombres,entero,
A06,A.2,O,,Mujeres,c_15_19_anos_mujeres,entero,
A06,A.2,P,20 - 24 años,Hombres,c_20_24_anos_hombres,entero,
A06,A.2,Q,,Mujeres,c_20_24_anos_mujeres,entero,
A06,A.2,R,25 - 29 años,Hombres,c_25_29_anos_hombres,entero,
A06,A.2,S,,Mujeres,c_25_29_anos_mujeres,entero,
A06,A.2,T,30 - 34 años,Hombres,c_30_34_anos_hombres,entero,
A06,A.2,U,,Mujeres,c_30_34_anos_mujeres,entero,
A06,A.2,V,35 - 39 años,Hombres,c_35_39_anos_hombres,entero,
A06,A.2,W,,Mujeres,c_35_39_anos_mujeres,entero,
A06,A.2,X,40 - 44 años,Hombres,c_40_44_anos_hombres,entero,
A06,A.2,Y,,Mujeres,c_40_44_anos_mujeres,entero,
A06,A.2,Z,45 - 49 años,Hombres,c_45_49_anos_hombres,entero,
A06,A.2,AA,,Mujeres,c_45_49_anos_mujeres,entero,
A06,A.2,AB,50 - 54 años,Hombres,c_50_54_anos_hombres,entero,
A06,A.2,AC,,Mujeres,c_50_54_anos_mujeres,entero,
A06,A.2,AD,55 - 59 años,Hombres,c_55_59_anos_hombres,entero,
A06,A.2,AE,,Mujeres,c_55_59_anos_mujeres,entero,
A06,A.2,AF,60 - 64 años,Hombres,c_60_64_anos_hombres,entero,
A06,A.2,AG,,Mujeres,c_60_64_anos_mujeres,entero,
A06,A.2,AH,65 - 69 años,Hombres,c_65_69_anos_hombres,entero,
A06,A.2,AI,,Mujeres,c_65_69_anos_mujeres,entero,
A06,A.2,AJ,70 - 74 años,Hombres,c_70_74_anos_hombres,entero,
A06,A.2,AK,,Mujeres,c_70_74_anos_mujeres,entero,
A06,A.2,AL,75 - 79 años,Hombres,c_75_79_anos_hombres,entero,
A06,A.2,AM,,Mujeres,c_75_79_anos_mujeres,entero,
A06,A.2,AN,80 y más años,Hombres,c_80_y_mas_anos_hombres,entero,
A06,A.2,AO,,Mujeres,c_80_y_mas_anos_mujeres,entero,
A06,A.2,AP,Pueblos Originarios,,pueblos_originarios,entero,
A06,A.2,AQ,Migrantes,,migrantes,entero,
A06,A.2,AR,"Niños, Niñas, Adolescentes y Jóvenes SENAME",,ninos_ninas_adolescentes_y_jovenes_sename,entero,
A06,A.2,AS,"Niños, Niñas, Adolescentes y Jóvenes Mejor Niñez",,ninos_ninas_adolescentes_y_jovenes_mejor_ninez,entero,
A06,A.2,AT,Personas con sospecha de demencia,,personas_con_sospecha_de_demencia,entero,
A06,A.2,AU,Personas con diagnóstico de demencia,,personas_con_diagnostico_de_demencia,texto,
A06,A.3,A,ACTIVIDAD,,actividad,texto,
A06,A.3,B,TOTAL CONSULTORÍAS Y TELECONSULTORÍAS OTORGADAS,,total_consultorias_y_teleconsultorias_otorgadas,entero,
A06,A.3,C,CONSULTORÍAS Y TELECONSULTORÍAS OTORGADAS,Consultorías y Teleconsultorías de Salud Mental Infanto Adolescente,consultorias_y_teleconsultorias_otorgadas_consultorias_y_teleco,entero,
A06,A.3,D,,Consultorías y Teleconsultorías de Salud Mental Adulto,consultorias_y_teleconsultorias_otorgadas_consultorias_y_tele_1,entero,
A06,A.3,E,TOTAL Nº DE CASOS REVISADOS,Ambos Sexos,total_no_de_casos_revisados_ambos_sexos,entero,
A06,A.3,F,,Hombres,total_no_de_casos_revisados_hombres,entero,
A06,A.3,G,,Mujeres,total_no_de_casos_revisados_mujeres,entero,
A06,A.3,H,Participantes,Médico psiquiatra,participantes_medico_psiquiatra,entero,
A06,A.3,I,,Médico Psiquiatría más un profesional,participantes_medico_psiquiatria_mas_un_profesional,texto,
A06,A.3,J,,Médico Psiquiatría más dos Profesionales,participantes_medico_psiquiatria_mas_dos_profesionales,texto,
A06,A.3,K,,Médico Psiquiatría con más de dos Profesionales,participantes_medico_psiquiatria_con_mas_de_dos_profesionales,texto,
A06,A.3,L,,Dos profesionales,participantes_dos_profesionales,texto,
A06,A.3,M,,Más de dos profesionales,participantes_mas_de_dos_profesionales,texto,
A06,B.1,A,ACTIVIDAD,Psicoterapia Grupal,actividad_psicoterapia_grupal,texto,
A06,B.1,B,PROFESIONAL,Médico/a Psiquiatra,profesional_medico_a_psiquiatra,texto,
A06,B.1,C,TOTAL,0,total_0,entero,
A06,B.2,A,TIPO,,tipo,texto,
A06,B.2,C,TOTAL,,total,entero,
A06,B.2,F,RANGO ETARIO Y SEXO,5 - 9 años,rango_etario_y_sexo_5_9_anos,entero,
A06,B.2,H,,10 - 14 años,rango_etario_y_sexo_10_14_anos,entero,
A06,B.2,J,,15 - 19 años,rango_etario_y_sexo_15_19_anos,entero,
A06,B.2,L,,20 - 24 años,rango_etario_y_sexo_20_24_anos,entero,
A06,B.2,N,,25 - 29 años,rango_etario_y_sexo_25_29_anos,entero,
A06,B.2,P,,30 - 34 años,rango_etario_y_sexo_30_34_anos,entero,
A06,B.2,R,,35 - 39 años,rango_etario_y_sexo_35_39_anos,entero,
A06,B.2,T,,40 - 44 años,rango_etario_y_sexo_40_44_anos,entero,
A06,B.2,V,,45 - 49 años,rango_etario_y_sexo_45_49_anos,entero,
A06,B.2,X,,50 - 54 años,rango_etario_y_sexo_50_54_anos,entero,
A06,B.2,Z,,55 - 59 años,rango_etario_y_sexo_55_59_anos,entero,
A06,B.2,AB,,60 - 64 años,rango_etario_y_sexo_60_64_anos,entero,
A06,B.2,AD,,65 - 69 años,rango_etario_y_sexo_65_69_anos,entero,
A06,B.2,AF,,70 - 74 años,rango_etario_y_sexo_70_74_anos,entero,
A06,B.2,AH,,75 - 79 años,rango_etario_y_sexo_75_79_anos,entero,
A06,B.2,AJ,,80 y más años,rango_etario_y_sexo_80_y_mas_anos,entero,
A06,B.2,AL,Beneficiarios,,beneficiarios,entero,
A06,B.2,AM,Pueblos Originarios,,pueblos_originarios,entero,
A06,B.2,AN,Migrantes,,migrantes,entero,
A06,B.3,A,ACTIVIDAD,,actividad,texto,
A06,B.3,C,TOTAL,,total,entero,
A06,B.3,F,RANGO ETARIO Y SEXO,5 - 9 años,rango_etario_y_sexo_5_9_anos,entero,
A06,B.3,H,,10 - 14 años,rango_etario_y_sexo_10_14_anos,entero,
A06,B.3,J,,15 - 19 años,rango_etario_y_sexo_15_19_anos,entero,
A06,B.3,L,,20 - 24 años,rango_etario_y_sexo_20_24_anos,entero,
A06,B.3,N,,25 - 29 años,rango_etario_y_sexo_25_29_anos,entero,
A06,B.3,P,,30 - 34 años,rango_etario_y_sexo_30_34_anos,entero,
A06,B.3,R,,35 - 39 años,rango_etario_y_sexo_35_39_anos,entero,
A06,B.3,T,,40 - 44 años,rango_etario_y_sexo_40_44_anos,entero,
A06,B.3,V,,45 - 49 años,rango_etario_y_sexo_45_49_anos,entero,
A06,B.3,X,,50 - 54 años,rango_etario_y_sexo_50_54_anos,entero,
A06,B.3,Z,,55 - 59 años,rango_etario_y_sexo_55_59_anos,entero,
A06,B.3,AB,,60 - 64 años,rango_etario_y_sexo_60_64_anos,entero,
A06,B.3,AD,,65 - 69 años,rango_etario_y_sexo_65_69_anos,entero,
A06,B.3,AF,,70 - 74 años,rango_etario_y_sexo_70_74_anos,entero,
A06,B.3,AH,,75 - 79 años,rango_etario_y_sexo_75_79_anos,entero,
A06,B.3,AJ,,80 y más años,rango_etario_y_sexo_80_y_mas_anos,entero,
A06,B.3,AL,Pueblos Originarios,,pueblos_originarios,entero,
A06,B.3,AM,Migrantes,,migrantes,entero,
A06,B.4,A,TIPO DE DISPOSITIVO,,tipo_de_dispositivo,texto,
A06,B.4,B,Nº DE PERSONAS ATENDIDAS,Menos de 20 años,no_de_personas_atendidas_menos_de_20_anos,entero,
A06,B.4,C,,20 y más años,no_de_personas_atendidas_20_y_mas_anos,entero,
A06,B.4,D,DÍAS DE ESTADA DE PERSONAS ATENDIDAS EN EL MES,Menos de 20 años,dias_de_estada_de_personas_atendidas_en_el_mes_menos_de_20_anos,entero,
A06,B.4,E,,20 y más años,dias_de_estada_de_personas_atendidas_en_el_mes_20_y_mas_anos,entero,
A06,B.4,F,Nº DE EGRESOS,Menos de 20 años,no_de_egresos_menos_de_20_anos,entero,
A06,B.4,G,,20 y más años,no_de_egresos_20_y_mas_anos,entero,
A06,B.4,H,Nº DE PERSONAS EN LISTA DE ESPERA,Menos de 20 años,no_de_personas_en_lista_de_espera_menos_de_20_anos,entero,
A06,B.4,I,,20 y más años,no_de_personas_en_lista_de_espera_20_y_mas_anos,entero,
A06,C.1,A,ACTIVIDADES,Trabajo Intersectorial,actividades_trabajo_intersectorial,texto,
A06,C.1,B,TOTAL DE PARTICIPANTES,4,total_de_participantes_4,entero,
A06,C.1,C,Nº REUNIONES / SESIONES,4,no_reuniones_sesiones_4,entero,
A06,C.1,D,"Nº INSTITUCIONES,  ORGANIZACIONES  PARTICIPANTES",4,no_instituciones_organizaciones_participantes_4,entero,
A06,C.2,A,TRIBUNALES,,tribunales,entero,
A06,C.2,B,Menos de 18 años,,menos_de_18_anos,entero,
A06,C.2,C,18 y más años,,c_18_y_mas_anos,entero,
A06,C.2,D,Nº informes,,no_informes,entero,
A06,C.2,E,ASISTENCIA A TRIBUNALES,Nº de profesionales,asistencia_a_tribunales_no_de_profesionales,texto,
A06,C.2,F,,Nº de veces,asistencia_a_tribunales_no_de_veces,entero,
A06,C.3,A,INTERSECTOR,Establecimientos Educacionales,intersector_establecimientos_educacionales,texto,
A06,C.3,B,Menos de 18 años,0,menos_de_18_anos_0,entero,
A06,C.3,C,18 y más años,0,c_18_y_mas_anos_0,entero,
A06,C.3,D,Nº informes,0,no_informes_0,entero,
A06,C.3,E,"Niños, Niñas, Adolescentes y Jóvenes SENAME",0,ninos_ninas_adolescentes_y_jovenes_sename_0,entero,
A06,C.3,F,"Niños, Niñas, Adolescentes y Jóvenes Mejor Niñez",0,ninos_ninas_adolescentes_y_jovenes_mejor_ninez_0,entero,
A06,D,A,ACTIVIDAD,,actividad,texto,
A06,D,B,TOTAL,,total,entero,
A06,D,E,RANGO ETARIO Y SEXO,0 - 4 años,rango_etario_y_sexo_0_4_anos,entero,
A06,D,G,,5 - 9 años,rango_etario_y_sexo_5_9_anos,entero,
A06,D,I,,10 - 14 años,rango_etario_y_sexo_10_14_anos,entero,
A06,D,K,,15 - 19 años,rango_etario_y_sexo_15_19_anos,entero,
A06,D,M,,20 - 24 años,rango_etario_y_sexo_20_24_anos,entero,
A06,D,O,Pueblos Originarios,,pueblos_originarios,entero,
A06,D,P,Migrantes,,migrantes,entero,
A06,E,A,N° DE ENTREVISTAS,,ndeg_de_entrevistas,entero,
A06,E,B,REALIZADA POR,1 Profesional,realizada_por_1_profesional,texto,
A06,E,C,,2 Profesionales,realizada_por_2_profesionales,texto,
A06,E,D,,3 Profesionales,realizada_por_3_profesionales,texto,
A06,E,E,N° Confirmaciones Diagnósticas,,ndeg_confirmaciones_diagnosticas,entero,
A06,F,A,ACTIVIDAD,,actividad,texto,
A06,F,B,TOTAL,Ambos Sexos,total_ambos_sexos,entero,
A06,F,C,,Hombres,total_hombres,entero,
A06,F,D,,Mujeres,total_mujeres,entero,
A06,F,E,Aumento,Hombres,aumento_hombres,entero,
A06,F,F,,Mujeres,aumento_mujeres,entero,
A06,F,G,Mantención,Hombres,mantencion_hombres,entero,
A06,F,H,,Mujeres,mantencion_mujeres,entero,
A06,F,I,Disminución,Hombres,disminucion_hombres,entero,
A06,F,J,,Mujeres,disminucion_mujeres,entero,
A06,G,A,ACTIVIDAD,,actividad,texto,
A06,G,B,TOTAL,,total,entero,
A06,G,C,5 - 9 AÑOS,Hombres,c_5_9_anos_hombres,entero,
A06,G,D,,Mujeres,c_5_9_anos_mujeres,entero,
A06,G,E,Evaluadores,Equipo biopsicosocial,evaluadores_equipo_biopsicosocial,entero,
A06,G,F,,Equipo psicosocial,evaluadores_equipo_psicosocial,entero,
A06,G,G,Cumplimiento de criterios diagnósticos según  Evaluación Diagnóstica Integral (EDI),Requiere tratamiento en APS,cumplimiento_de_criterios_diagnosticos_segun_evaluacion_diagnos,texto,
A06,G,H,,Requiere tratamiento en nivel secundario,cumplimiento_de_criterios_diagnosticos_segun_evaluacion_diagn_1,entero,
A06,G,I,,No Requiere tratamiento,cumplimiento_de_criterios_diagnosticos_segun_evaluacion_diagn_2,entero,
A06,H,A,ACTIVIDAD,,actividad,texto,
A06,H,B,PROFESIONAL,,profesional,texto,
A06,H,C,TOTAL,,total,entero,
A06,H,F,RANGO ETARIO Y SEXO,0 - 4 años,rango_etario_y_sexo_0_4_anos,entero,
A06,H,H,,5 - 9 años,rango_etario_y_sexo_5_9_anos,entero,
A06,H,J,,10 - 14 años,rango_etario_y_sexo_10_14_anos,entero,
A06,H,L,,15 - 19 años,rango_etario_y_sexo_15_19_anos,entero,
A06,H,N,,20 - 24 años,rango_etario_y_sexo_20_24_anos,entero,
A06,H,P,,25 - 29 años,rango_etario_y_sexo_25_29_anos,entero,
A06,H,R,,30 - 34 años,rango_etario_y_sexo_30_34_anos,entero,
A06,H,T,,35 - 39 años,rango_etario_y_sexo_35_39_anos,entero,
A06,H,V,,40 - 44 años,rango_etario_y_sexo_40_44_anos,entero,
A06,H,X,,45 - 49 años,rango_etario_y_sexo_45_49_anos,entero,
A06,H,Z,,50 - 54 años,rango_etario_y_sexo_50_54_anos,entero,
A06,H,AB,,55 - 59 años,rango_etario_y_sexo_55_59_anos,entero,
A06,H,AD,,60 - 64 años,rango_etario_y_sexo_60_64_anos,entero,
A06,H,AF,,65 - 69 años,rango_etario_y_sexo_65_69_anos,entero,
A06,H,AH,,70 - 74 años,rango_etario_y_sexo_70_74_anos,entero,
A06,H,AJ,,75 - 79 años,rango_etario_y_sexo_75_79_anos,entero,
A06,H,AL,,80 y mas años,rango_etario_y_sexo_80_y_mas_anos,entero,
A06,H,AN,Beneficiarios,,beneficiarios,entero,
A06,H,AO,"Niños, Niñas, Adolescentes y Jóvenes  SENAME",,ninos_ninas_adolescentes_y_jovenes_sename,entero,
A06,H,AP,"Niños, Niñas, Adolescentes y Jóvenes Mejor Niñez",,ninos_ninas_adolescentes_y_jovenes_mejor_ninez,entero,
A06,H,AQ,Pueblos Originarios,,pueblos_originarios,entero,
A06,H,AR,Migrantes,,migrantes,entero,
A06,I,A,RANGO ETARIO,,rango_etario,entero,
A06,I,B,RESCATE EN DOMICILIO,TOTAL,rescate_en_domicilio_total,entero,
A06,I,C,,Funcionario,rescate_en_domicilio_funcionario,entero,
A06,I,G,Compra de servicio (*),,compra_de_servicio,texto,
A06,I,H,Rescate Telefónico,,rescate_telefonico,entero,
A06,J,A,TIEMPOS DE ESPERA ENTRE:,Tamizaje y Primera Atención Salud Mental en APS (Individual o Grupal),tiempos_de_espera_entre_tamizaje_y_primera_atencion_salud_menta,entero,
A06,J,B,Número de días,0,numero_de_dias_0,entero,
A06,J,C,Número de personas atendidas,0,numero_de_personas_atendidas_0,entero,
A06,K,A,ACTIVIDAD,,actividad,texto,
A06,K,B,PROFESIONAL,,profesional,texto,
A06,K,C,TOTAL,,total,entero,
A06,K,F,RANGO ETARIO Y SEXO,0 - 9 años,rango_etario_y_sexo_0_9_anos,entero,
A06,K,H,,10-19 años,rango_etario_y_sexo_10_19_anos,entero,
A06,K,J,,20-59 años,rango_etario_y_sexo_20_59_anos,entero,
A06,K,L,,60 y más años,rango_etario_y_sexo_60_y_mas_anos,entero,
A06,K,N,Atenciones a funcionarios de la salud,,atenciones_a_funcionarios_de_la_salud,entero,
A06,K,O,Acciones en domicilio,,acciones_en_domicilio,entero,
A06,K,P,"Acciones en albergue/
Espacio comunitario",,acciones_en_albergue_espacio_comunitario,entero,
A06,K,Q,Acciones no presenciales o remotas,,acciones_no_presenciales_o_remotas,entero,
A06,K,R,Beneficiarios,,beneficiarios,entero,
A06,K,S,"Niños, Niñas, Adolescentes y Jóvenes Mejor Niñez",,ninos_ninas_adolescentes_y_jovenes_mejor_ninez,entero,
A06,K,T,"Niños, Niñas, Adolescentes y Jóvenes Población SENAME",,ninos_ninas_adolescentes_y_jovenes_poblacion_sename,entero,
A06,K,U,Pueblos Originarios,,pueblos_originarios,entero,
A06,K,V,Migrantes,,migrantes,entero,
A06,K,W,TRANS,Masculino,trans_masculino,entero,
A06,K,X,,Femenino,trans_femenino,entero,
A06,K.1,A,ACTIVIDADES,Trabajo Intersectorial,actividades_trabajo_intersectorial,texto,
A06,K.1,B,TOTAL DE PARTICIPANTES,0,total_de_participantes_0,entero,
A06,K.1,C,Nº Reuniones / Sesiones,0,no_reuniones_sesiones_0,entero,
A06,K.1,D,"Nº Instituciones, Organizaciones que participan",0,no_instituciones_organizaciones_que_participan_0,entero,
A06,L,A,TERAPIA ELECTROCONVULSIVA,,terapia_electroconvulsiva,entero,
A06,L,B,TOTAL,,total,entero,
A06,L,E,RANGO ETARIO Y SEXO,5 - 18 años,rango_etario_y_sexo_5_18_anos,entero,
A06,L,G,,19 - 40 años,rango_etario_y_sexo_19_40_anos,entero,
A06,L,I,,41-59 años,rango_etario_y_sexo_41_59_anos,entero,
A06,L,K,,60 y más años,rango_etario_y_sexo_60_y_mas_anos,entero,
A06,L,M,Atención Abierta,,atencion_abierta,entero,
A06,L,N,Atención Cerrada,,atencion_cerrada,entero,
A07,A,A,ESPECIALIDADES   Y  SUB-ESPECIALIDADES,,especialidades_y_sub_especialidades,entero,
A07,A,B,CONSULTAS Y CONTROLES MÉDICOS,TOTAL,consultas_y_controles_medicos_total,texto,
A07,A,C,,RANGO ETARIO,consultas_y_controles_medicos_rango_etario,entero,
A07,A,U,,Beneficiarios,consultas_y_controles_medicos_beneficiarios,entero,
A07,A,V,,Por Sexo,consultas_y_controles_medicos_por_sexo,entero,
A07,A,X,CONSULTAS NUEVAS SEGÚN ORIGEN,Menores 18 años,consultas_nuevas_segun_origen_menores_18_anos,texto,
A07,A,AB,,De 18 y más años,consultas_nuevas_segun_origen_de_18_y_mas_anos,entero,
A07,A,AF,Consultas de Especialidades resueltas por Médico General,,consultas_de_especialidades_resueltas_por_medico_general,texto,
A07,A.1,A,ESPECIALIDADES Y SUB-ESPECIALIDADES,,especialidades_y_sub_especialidades,entero,
A07,A.1,B,Interconsultas pertinentes según Criterio Clínico,Total,interconsultas_pertinentes_segun_criterio_clinico_total,texto,
A07,A.1,C,,APS,interconsultas_pertinentes_segun_criterio_clinico_aps,entero,
A07,A.1,D,,CDT/CAE/CRS/Hospitalizado,interconsultas_pertinentes_segun_criterio_clinico_cdt_cae_crs_h,entero,
A07,A.1,E,,Urgencia,interconsultas_pertinentes_segun_criterio_clinico_urgencia,entero,
A07,A.1,F,Consultas pertinentes según tiempo establecido en Box,Total,consultas_pertinentes_segun_tiempo_establecido_en_box_total,texto,
A07,A.1,G,,APS,consultas_pertinentes_segun_tiempo_establecido_en_box_aps,entero,
